,Dates,Carry NG1 Comdty - NG2 Comdty,SMA_crossover,CombinedSignal
3683,2019-12-10,-0.9999999999999999,1,-0.0
3684,2019-12-11,-0.9999999999999999,1,-0.0
3685,2019-12-12,-0.9999999999999999,1,-0.0
3686,2019-12-13,0.0,1,0.5
3687,2019-12-16,-0.9999999999999999,1,-0.0
3688,2019-12-17,0.0,1,0.5
3689,2019-12-18,1.0,1,1.0
3690,2019-12-19,-0.9999999999999999,1,-0.0
3691,2019-12-20,-0.9999999999999999,1,-0.0
3692,2019-12-23,0.0,1,0.5
3693,2019-12-24,0.0,1,0.5
3694,2019-12-25,-0.9999999999999999,1,-0.0
3695,2019-12-26,-0.9999999999999999,1,-0.0
3696,2019-12-27,-0.9999999999999999,1,-0.0
3697,2019-12-30,-0.9999999999999999,1,-0.0
3698,2019-12-31,0.0,1,0.5
3699,2020-01-01,1.0,1,1.0
3700,2020-01-02,1.0,1,1.0
3701,2020-01-03,0.0,1,0.5
3702,2020-01-06,-0.9999999999999999,-1,-1.0
3703,2020-01-07,0.0,-1,-0.5
3704,2020-01-08,1.0,-1,0.0
3705,2020-01-09,1.0,-1,0.0
3706,2020-01-10,1.0,-1,0.0
3707,2020-01-13,0.0,-1,-0.5
3708,2020-01-14,1.0,-1,0.0
3709,2020-01-15,1.0,-1,0.0
3710,2020-01-16,1.0,-1,0.0
3711,2020-01-17,1.0,-1,0.0
3712,2020-01-20,1.0,-1,0.0
3713,2020-01-21,1.0,-1,0.0
3714,2020-01-22,0.0,-1,-0.5
3715,2020-01-23,1.0,-1,0.0
3716,2020-01-24,1.0,-1,0.0
3717,2020-01-27,0.0,-1,-0.5
3718,2020-01-28,-0.9999999999999999,-1,-1.0
3719,2020-01-29,-0.9999999999999999,-1,-1.0
3720,2020-01-30,1.0,-1,0.0
3721,2020-01-31,-0.9999999999999999,-1,-1.0
3722,2020-02-03,0.0,-1,-0.5
3723,2020-02-04,-0.9999999999999999,-1,-1.0
3724,2020-02-05,0.0,-1,-0.5
3725,2020-02-06,-0.9999999999999999,-1,-1.0
3726,2020-02-07,-0.9999999999999999,-1,-1.0
3727,2020-02-10,1.0,-1,0.0
3728,2020-02-11,0.0,-1,-0.5
3729,2020-02-12,-0.9999999999999999,-1,-1.0
3730,2020-02-13,0.0,-1,-0.5
3731,2020-02-14,1.0,-1,0.0
3732,2020-02-17,0.0,-1,-0.5
3733,2020-02-18,-0.9999999999999999,-1,-1.0
3734,2020-02-19,-0.9999999999999999,-1,-1.0
3735,2020-02-20,0.0,-1,-0.5
3736,2020-02-21,1.0,-1,0.0
3737,2020-02-24,1.0,-1,0.0
3738,2020-02-25,1.0,-1,0.0
3739,2020-02-26,-0.9999999999999999,-1,-1.0
3740,2020-02-27,1.0,-1,0.0
3741,2020-02-28,1.0,-1,0.0
3742,2020-03-02,-0.9999999999999999,-1,-1.0
3743,2020-03-03,-0.9999999999999999,-1,-1.0
3744,2020-03-04,-0.9999999999999999,-1,-1.0
3745,2020-03-05,1.0,-1,0.0
3746,2020-03-06,1.0,-1,0.0
3747,2020-03-09,-0.9999999999999999,-1,-1.0
3748,2020-03-10,-0.9999999999999999,-1,-1.0
3749,2020-03-11,0.0,-1,-0.5
3750,2020-03-12,1.0,-1,0.0
3751,2020-03-13,1.0,-1,0.0
3752,2020-03-16,1.0,-1,0.0
3753,2020-03-17,1.0,-1,0.0
3754,2020-03-18,1.0,-1,0.0
3755,2020-03-19,-0.9999999999999999,-1,-1.0
3756,2020-03-20,0.0,-1,-0.5
3757,2020-03-23,0.0,-1,-0.5
3758,2020-03-24,-0.9999999999999999,-1,-1.0
3759,2020-03-25,0.0,-1,-0.5
3760,2020-03-26,1.0,-1,0.0
3761,2020-03-27,1.0,-1,0.0
3762,2020-03-30,0.0,-1,-0.5
3763,2020-03-31,-0.9999999999999999,-1,-1.0
3764,2020-04-01,0.0,-1,-0.5
3765,2020-04-02,1.0,-1,0.0
3766,2020-04-03,-0.9999999999999999,-1,-1.0
3767,2020-04-06,-0.9999999999999999,-1,-1.0
3768,2020-04-07,-0.9999999999999999,-1,-1.0
3769,2020-04-08,-0.9999999999999999,-1,-1.0
3770,2020-04-09,-0.9999999999999999,-1,-1.0
3771,2020-04-10,-0.9999999999999999,-1,-1.0
3772,2020-04-13,-0.9999999999999999,-1,-1.0
3773,2020-04-14,-0.9999999999999999,-1,-1.0
3774,2020-04-15,1.0,-1,0.0
3775,2020-04-16,0.0,-1,-0.5
3776,2020-04-17,-0.9999999999999999,-1,-1.0
3777,2020-04-20,-0.9999999999999999,-1,-1.0
3778,2020-04-21,-0.9999999999999999,-1,-1.0
3779,2020-04-22,1.0,-1,0.0
3780,2020-04-23,1.0,-1,0.0
3781,2020-04-24,0.0,-1,-0.5
3782,2020-04-27,1.0,-1,0.0
3783,2020-04-28,-0.9999999999999999,-1,-1.0
3784,2020-04-29,0.0,-1,-0.5
3785,2020-04-30,0.0,-1,-0.5
3786,2020-05-01,-0.9999999999999999,-1,-1.0
3787,2020-05-04,-0.9999999999999999,-1,-1.0
3788,2020-05-05,1.0,-1,0.0
3789,2020-05-06,0.0,-1,-0.5
3790,2020-05-07,1.0,-1,0.0
3791,2020-05-08,0.0,-1,-0.5
3792,2020-05-11,-0.9999999999999999,-1,-1.0
3793,2020-05-12,1.0,-1,0.0
3794,2020-05-13,1.0,-1,0.0
3795,2020-05-14,1.0,-1,0.0
3796,2020-05-15,1.0,-1,0.0
3797,2020-05-18,-0.9999999999999999,-1,-1.0
3798,2020-05-19,0.0,-1,-0.5
3799,2020-05-20,1.0,-1,0.0
3800,2020-05-21,1.0,-1,0.0
3801,2020-05-22,-0.9999999999999999,-1,-1.0
3802,2020-05-25,-0.9999999999999999,-1,-1.0
3803,2020-05-26,-0.9999999999999999,-1,-1.0
3804,2020-05-27,-0.9999999999999999,-1,-1.0
3805,2020-05-28,1.0,-1,0.0
3806,2020-05-29,-0.9999999999999999,-1,-1.0
3807,2020-06-01,0.0,-1,-0.5
3808,2020-06-02,-0.9999999999999999,-1,-1.0
3809,2020-06-03,-0.9999999999999999,-1,-1.0
3810,2020-06-04,-0.9999999999999999,-1,-1.0
3811,2020-06-05,-0.9999999999999999,-1,-1.0
3812,2020-06-08,-0.9999999999999999,-1,-1.0
3813,2020-06-09,1.0,-1,-0.0
3814,2020-06-10,0.0,-1,-0.5
3815,2020-06-11,-0.9999999999999999,-1,-1.0
3816,2020-06-12,1.0,-1,-0.0
3817,2020-06-15,1.0,-1,-0.0
3818,2020-06-16,1.0,-1,-0.0
3819,2020-06-17,0.0,-1,-0.5
3820,2020-06-18,-0.9999999999999999,-1,-1.0
3821,2020-06-19,0.0,-1,-0.5
3822,2020-06-22,1.0,-1,-0.0
3823,2020-06-23,1.0,-1,-0.0
3824,2020-06-24,0.0,-1,-0.5
3825,2020-06-25,1.0,-1,-0.0
3826,2020-06-26,1.0,-1,-0.0
3827,2020-06-29,-0.9999999999999999,-1,-1.0
3828,2020-06-30,-0.9999999999999999,-1,-1.0
3829,2020-07-01,0.0,-1,-0.5
3830,2020-07-02,-0.9999999999999999,-1,-1.0
3831,2020-07-03,-0.9999999999999999,-1,-1.0
3832,2020-07-06,-0.9999999999999999,-1,-1.0
3833,2020-07-07,-0.9999999999999999,-1,-1.0
3834,2020-07-08,1.0,-1,-0.0
3835,2020-07-09,1.0,-1,-0.0
3836,2020-07-10,0.0,-1,-0.5
3837,2020-07-13,-0.9999999999999999,-1,-1.0
3838,2020-07-14,1.0,-1,-0.0
3839,2020-07-15,0.0,-1,-0.5
3840,2020-07-16,-0.9999999999999999,-1,-1.0
3841,2020-07-17,1.0,-1,-0.0
3842,2020-07-20,1.0,-1,-0.0
3843,2020-07-21,0.0,-1,-0.5
3844,2020-07-22,-0.9999999999999999,-1,-1.0
3845,2020-07-23,-0.9999999999999999,-1,-1.0
3846,2020-07-24,-0.9999999999999999,-1,-1.0
3847,2020-07-27,1.0,-1,-0.0
3848,2020-07-28,-0.9999999999999999,-1,-1.0
3849,2020-07-29,-0.9999999999999999,-1,-1.0
3850,2020-07-30,0.0,-1,-0.5
3851,2020-07-31,1.0,-1,-0.0
3852,2020-08-03,-0.9999999999999999,-1,-1.0
3853,2020-08-04,-0.9999999999999999,-1,-1.0
3854,2020-08-05,0.0,-1,-0.5
3855,2020-08-06,1.0,-1,-0.0
3856,2020-08-07,0.0,-1,-0.5
3857,2020-08-10,1.0,-1,-0.0
3858,2020-08-11,0.0,-1,-0.5
3859,2020-08-12,0.0,-1,-0.5
3860,2020-08-13,1.0,-1,-0.0
3861,2020-08-14,-0.9999999999999999,-1,-1.0
3862,2020-08-17,0.0,-1,-0.5
3863,2020-08-18,0.0,-1,-0.5
3864,2020-08-19,0.0,-1,-0.5
3865,2020-08-20,1.0,-1,-0.0
3866,2020-08-21,1.0,-1,-0.0
3867,2020-08-24,1.0,-1,-0.0
3868,2020-08-25,1.0,-1,-0.0
3869,2020-08-26,1.0,-1,-0.0
3870,2020-08-27,-0.9999999999999999,-1,-1.0
3871,2020-08-28,-0.9999999999999999,-1,-1.0
3872,2020-08-31,-0.9999999999999999,-1,-1.0
3873,2020-09-01,-0.9999999999999999,-1,-1.0
3874,2020-09-02,-0.9999999999999999,-1,-1.0
3875,2020-09-03,0.0,-1,-0.5
3876,2020-09-04,1.0,-1,0.0
3877,2020-09-07,1.0,-1,0.0
3878,2020-09-08,-0.9999999999999999,-1,-1.0
3879,2020-09-09,0.0,-1,-0.5
3880,2020-09-10,1.0,-1,0.0
3881,2020-09-11,1.0,-1,0.0
3882,2020-09-14,1.0,-1,0.0
3883,2020-09-15,1.0,-1,0.0
3884,2020-09-16,1.0,-1,0.0
3885,2020-09-17,-0.9999999999999999,-1,-1.0
3886,2020-09-18,-0.9999999999999999,-1,-1.0
3887,2020-09-21,-0.9999999999999999,-1,-1.0
3888,2020-09-22,0.0,-1,-0.5
3889,2020-09-23,1.0,-1,0.0
3890,2020-09-24,1.0,-1,0.0
3891,2020-09-25,1.0,-1,0.0
3892,2020-09-28,0.0,-1,-0.5
3893,2020-09-29,0.0,-1,-0.5
3894,2020-09-30,-0.9999999999999999,-1,-1.0
3895,2020-10-01,1.0,-1,0.0
3896,2020-10-02,1.0,-1,0.0
3897,2020-10-05,-0.9999999999999999,-1,-1.0
3898,2020-10-06,0.0,-1,-0.5
3899,2020-10-07,1.0,-1,0.0
3900,2020-10-08,1.0,-1,0.0
3901,2020-10-09,1.0,-1,0.0
3902,2020-10-12,1.0,-1,0.0
3903,2020-10-13,1.0,1,1.0
3904,2020-10-14,-0.9999999999999999,-1,-1.0
3905,2020-10-15,0.0,-1,-0.5
3906,2020-10-16,0.0,-1,-0.5
3907,2020-10-19,-0.9999999999999999,1,-0.0
3908,2020-10-20,1.0,1,1.0
3909,2020-10-21,0.0,1,0.5
3910,2020-10-22,1.0,1,1.0
3911,2020-10-23,1.0,1,1.0
3912,2020-10-26,0.0,1,0.5
3913,2020-10-27,-0.9999999999999999,1,-0.0
3914,2020-10-28,-0.9999999999999999,-1,-1.0
3915,2020-10-29,-0.9999999999999999,-1,-1.0
3916,2020-10-30,-0.9999999999999999,-1,-1.0
3917,2020-11-02,0.0,-1,-0.5
3918,2020-11-03,1.0,-1,0.0
3919,2020-11-04,0.0,-1,-0.5
3920,2020-11-05,1.0,-1,0.0
3921,2020-11-06,1.0,-1,0.0
3922,2020-11-09,1.0,-1,0.0
3923,2020-11-10,-0.9999999999999999,-1,-1.0
3924,2020-11-11,-0.9999999999999999,-1,-1.0
3925,2020-11-12,0.0,-1,-0.5
3926,2020-11-13,-0.9999999999999999,-1,-1.0
3927,2020-11-16,1.0,-1,0.0
3928,2020-11-17,1.0,-1,0.0
3929,2020-11-18,1.0,-1,0.0
3930,2020-11-19,1.0,-1,0.0
3931,2020-11-20,0.0,-1,-0.5
3932,2020-11-23,-0.9999999999999999,-1,-1.0
3933,2020-11-24,-0.9999999999999999,-1,-1.0
3934,2020-11-25,0.0,-1,-0.5
3935,2020-11-26,0.0,-1,-0.5
3936,2020-11-27,1.0,-1,0.0
3937,2020-11-30,-0.9999999999999999,-1,-1.0
3938,2020-12-01,-0.9999999999999999,-1,-1.0
3939,2020-12-02,1.0,-1,0.0
3940,2020-12-03,1.0,-1,0.0
3941,2020-12-04,0.0,-1,-0.5
3942,2020-12-07,0.0,-1,-0.5
3943,2020-12-08,0.0,-1,-0.5
3944,2020-12-09,-0.9999999999999999,-1,-1.0
3945,2020-12-10,-0.9999999999999999,-1,-1.0
3946,2020-12-11,-0.9999999999999999,-1,-1.0
3947,2020-12-14,-0.9999999999999999,-1,-1.0
3948,2020-12-15,-0.9999999999999999,-1,-1.0
3949,2020-12-16,-0.9999999999999999,-1,-1.0
3950,2020-12-17,1.0,-1,0.0
3951,2020-12-18,0.0,-1,-0.5
3952,2020-12-21,-0.9999999999999999,-1,-1.0
3953,2020-12-22,-0.9999999999999999,-1,-1.0
3954,2020-12-23,1.0,-1,0.0
3955,2020-12-24,1.0,-1,0.0
3956,2020-12-25,0.0,-1,-0.5
3957,2020-12-28,1.0,-1,0.0
3958,2020-12-29,0.0,-1,-0.5
3959,2020-12-30,-0.9999999999999999,-1,-1.0
3960,2020-12-31,-0.9999999999999999,-1,-1.0
3961,2021-01-01,-0.9999999999999999,-1,-1.0
3962,2021-01-04,-0.9999999999999999,-1,-1.0
3963,2021-01-05,-0.9999999999999999,-1,-1.0
3964,2021-01-06,-0.9999999999999999,-1,-1.0
3965,2021-01-07,1.0,-1,0.0
3966,2021-01-08,1.0,-1,0.0
3967,2021-01-11,-0.9999999999999999,-1,-1.0
3968,2021-01-12,-0.9999999999999999,-1,-1.0
3969,2021-01-13,-0.9999999999999999,-1,-1.0
3970,2021-01-14,1.0,-1,0.0
3971,2021-01-15,-0.9999999999999999,-1,-1.0
3972,2021-01-18,-0.9999999999999999,-1,-1.0
3973,2021-01-19,1.0,-1,0.0
3974,2021-01-20,0.0,-1,-0.5
3975,2021-01-21,0.0,-1,-0.5
3976,2021-01-22,1.0,-1,0.0
3977,2021-01-25,-0.9999999999999999,-1,-1.0
3978,2021-01-26,0.0,-1,-0.5
3979,2021-01-27,1.0,-1,0.0
3980,2021-01-28,1.0,-1,0.0
3981,2021-01-29,1.0,-1,0.0
3982,2021-02-01,-0.9999999999999999,-1,-1.0
3983,2021-02-02,-0.9999999999999999,-1,-1.0
3984,2021-02-03,1.0,-1,0.0
3985,2021-02-04,-0.9999999999999999,-1,-1.0
3986,2021-02-05,0.0,-1,-0.5
3987,2021-02-08,-0.9999999999999999,-1,-1.0
3988,2021-02-09,0.0,-1,-0.5
3989,2021-02-10,0.0,-1,-0.5
3990,2021-02-11,1.0,-1,0.0
3991,2021-02-12,0.0,-1,-0.5
3992,2021-02-15,0.0,-1,-0.5
3993,2021-02-16,1.0,-1,0.0
3994,2021-02-17,1.0,-1,0.0
3995,2021-02-18,-0.9999999999999999,-1,-1.0
3996,2021-02-19,-0.9999999999999999,-1,-1.0
3997,2021-02-22,-0.9999999999999999,-1,-1.0
3998,2021-02-23,1.0,-1,0.0
3999,2021-02-24,1.0,-1,0.0
4000,2021-02-25,0.0,-1,-0.5
4001,2021-02-26,-0.9999999999999999,-1,-1.0
4002,2021-03-01,-0.9999999999999999,-1,-1.0
4003,2021-03-02,-0.9999999999999999,-1,-1.0
4004,2021-03-03,0.0,-1,-0.5
4005,2021-03-04,1.0,-1,0.0
4006,2021-03-05,1.0,-1,0.0
4007,2021-03-08,1.0,-1,0.0
4008,2021-03-09,0.0,-1,-0.5
4009,2021-03-10,-0.9999999999999999,-1,-1.0
4010,2021-03-11,0.0,-1,-0.5
4011,2021-03-12,1.0,-1,0.0
4012,2021-03-15,1.0,-1,0.0
4013,2021-03-16,0.0,-1,-0.5
4014,2021-03-17,0.0,-1,-0.5
4015,2021-03-18,1.0,-1,0.0
4016,2021-03-19,-0.9999999999999999,-1,-1.0
4017,2021-03-22,-0.9999999999999999,-1,-1.0
4018,2021-03-23,0.0,-1,-0.5
4019,2021-03-24,-0.9999999999999999,-1,-1.0
4020,2021-03-25,-0.9999999999999999,-1,-1.0
4021,2021-03-26,-0.9999999999999999,-1,-1.0
4022,2021-03-29,-0.9999999999999999,-1,-1.0
4023,2021-03-30,0.0,-1,-0.5
4024,2021-03-31,1.0,-1,0.0
4025,2021-04-01,-0.9999999999999999,-1,-1.0
4026,2021-04-02,-0.9999999999999999,-1,-1.0
4027,2021-04-05,1.0,-1,0.0
4028,2021-04-06,1.0,-1,0.0
4029,2021-04-07,-0.9999999999999999,-1,-1.0
4030,2021-04-08,-0.9999999999999999,-1,-1.0
4031,2021-04-09,0.0,-1,-0.5
4032,2021-04-12,-0.9999999999999999,-1,-1.0
4033,2021-04-13,-0.9999999999999999,-1,-1.0
4034,2021-04-14,0.0,-1,-0.5
4035,2021-04-15,0.0,-1,-0.5
4036,2021-04-16,-0.9999999999999999,-1,-1.0
4037,2021-04-19,-0.9999999999999999,-1,-1.0
4038,2021-04-20,0.0,-1,-0.5
4039,2021-04-21,1.0,-1,0.0
4040,2021-04-22,-0.9999999999999999,-1,-1.0
4041,2021-04-23,0.0,-1,-0.5
4042,2021-04-26,-0.9999999999999999,-1,-1.0
4043,2021-04-27,-0.9999999999999999,-1,-1.0
4044,2021-04-28,1.0,-1,0.0
4045,2021-04-29,1.0,-1,0.0
4046,2021-04-30,0.0,-1,-0.5
4047,2021-05-03,-0.9999999999999999,-1,-1.0
4048,2021-05-04,1.0,-1,0.0
4049,2021-05-05,1.0,-1,0.0
4050,2021-05-06,1.0,-1,0.0
4051,2021-05-07,-0.9999999999999999,-1,-1.0
4052,2021-05-10,1.0,-1,0.0
4053,2021-05-11,0.0,-1,-0.5
4054,2021-05-12,-0.9999999999999999,-1,-1.0
4055,2021-05-13,-0.9999999999999999,-1,-1.0
4056,2021-05-14,0.0,-1,-0.5
4057,2021-05-17,-0.9999999999999999,-1,-1.0
4058,2021-05-18,0.0,-1,-0.5
4059,2021-05-19,1.0,-1,0.0
4060,2021-05-20,1.0,-1,0.0
4061,2021-05-21,1.0,-1,0.0
4062,2021-05-24,1.0,-1,0.0
4063,2021-05-25,1.0,-1,0.0
4064,2021-05-26,0.0,-1,-0.5
4065,2021-05-27,1.0,-1,0.0
4066,2021-05-28,0.0,-1,-0.5
4067,2021-05-31,-0.9999999999999999,-1,-1.0
4068,2021-06-01,-0.9999999999999999,-1,-1.0
4069,2021-06-02,0.0,-1,-0.5
4070,2021-06-03,1.0,-1,0.0
4071,2021-06-04,-0.9999999999999999,-1,-1.0
4072,2021-06-07,0.0,-1,-0.5
4073,2021-06-08,-0.9999999999999999,-1,-1.0
4074,2021-06-09,-0.9999999999999999,-1,-1.0
4075,2021-06-10,-0.9999999999999999,1,-0.0
4076,2021-06-11,-0.9999999999999999,1,-0.0
4077,2021-06-14,-0.9999999999999999,1,-0.0
4078,2021-06-15,1.0,1,1.0
4079,2021-06-16,0.0,1,0.5
4080,2021-06-17,0.0,1,0.5
4081,2021-06-18,1.0,1,1.0
4082,2021-06-21,1.0,1,1.0
4083,2021-06-22,-0.9999999999999999,1,-0.0
4084,2021-06-23,-0.9999999999999999,1,-0.0
4085,2021-06-24,-0.9999999999999999,1,-0.0
4086,2021-06-25,-0.9999999999999999,1,-0.0
4087,2021-06-28,0.0,1,0.5
4088,2021-06-29,0.0,1,0.5
4089,2021-06-30,1.0,1,1.0
4090,2021-07-01,1.0,1,1.0
4091,2021-07-02,0.0,1,0.5
4092,2021-07-05,1.0,1,1.0
4093,2021-07-06,1.0,1,1.0
4094,2021-07-07,1.0,1,1.0
4095,2021-07-08,-0.9999999999999999,1,-0.0
4096,2021-07-09,0.0,1,0.5
4097,2021-07-12,-0.9999999999999999,1,-0.0
4098,2021-07-13,1.0,1,1.0
4099,2021-07-14,1.0,1,1.0
4100,2021-07-15,1.0,1,1.0
4101,2021-07-16,0.0,1,0.5
4102,2021-07-19,-0.9999999999999999,1,-0.0
4103,2021-07-20,-0.9999999999999999,1,-0.0
4104,2021-07-21,-0.9999999999999999,1,-0.0
4105,2021-07-22,-0.9999999999999999,1,-0.0
4106,2021-07-23,-0.9999999999999999,1,-0.0
4107,2021-07-26,-0.9999999999999999,1,-0.0
4108,2021-07-27,1.0,1,1.0
4109,2021-07-28,1.0,1,1.0
4110,2021-07-29,0.0,1,0.5
4111,2021-07-30,1.0,1,1.0
4112,2021-08-02,0.0,1,0.5
4113,2021-08-03,-0.9999999999999999,1,-0.0
4114,2021-08-04,-0.9999999999999999,1,0.0
4115,2021-08-05,0.0,1,0.5
4116,2021-08-06,0.0,1,0.5
4117,2021-08-09,1.0,1,1.0
4118,2021-08-10,0.0,1,0.5
4119,2021-08-11,1.0,1,1.0
4120,2021-08-12,1.0,1,1.0
4121,2021-08-13,1.0,1,1.0
4122,2021-08-16,0.0,1,0.5
4123,2021-08-17,1.0,1,1.0
4124,2021-08-18,0.0,1,0.5
4125,2021-08-19,0.0,1,0.5
4126,2021-08-20,-0.9999999999999999,1,0.0
4127,2021-08-23,-0.9999999999999999,1,0.0
4128,2021-08-24,0.0,1,0.5
4129,2021-08-25,-0.9999999999999999,1,0.0
4130,2021-08-26,-0.9999999999999999,1,0.0
4131,2021-08-27,-0.9999999999999999,1,0.0
4132,2021-08-30,0.0,1,0.5
4133,2021-08-31,0.0,1,0.5
4134,2021-09-01,-0.9999999999999999,1,0.0
4135,2021-09-02,-0.9999999999999999,1,0.0
4136,2021-09-03,-0.9999999999999999,1,0.0
4137,2021-09-06,0.0,1,0.5
4138,2021-09-07,1.0,1,1.0
4139,2021-09-08,-0.9999999999999999,1,0.0
4140,2021-09-09,-0.9999999999999999,1,0.0
4141,2021-09-10,1.0,1,1.0
4142,2021-09-13,-0.9999999999999999,1,0.0
4143,2021-09-14,0.0,1,0.5
4144,2021-09-15,-0.9999999999999999,1,0.0
4145,2021-09-16,1.0,1,1.0
4146,2021-09-17,1.0,1,1.0
4147,2021-09-20,1.0,1,1.0
4148,2021-09-21,1.0,1,1.0
4149,2021-09-22,0.0,1,0.5
4150,2021-09-23,-0.9999999999999999,1,0.0
4151,2021-09-24,-0.9999999999999999,1,0.0
4152,2021-09-27,-0.9999999999999999,1,0.0
4153,2021-09-28,-0.9999999999999999,1,0.0
4154,2021-09-29,1.0,1,1.0
4155,2021-09-30,0.0,1,0.5
4156,2021-10-01,0.0,1,0.5
4157,2021-10-04,0.0,1,0.5
4158,2021-10-05,-0.9999999999999999,1,0.0
4159,2021-10-06,1.0,1,1.0
4160,2021-10-07,0.0,1,0.5
4161,2021-10-08,1.0,1,1.0
4162,2021-10-11,1.0,1,1.0
4163,2021-10-12,0.0,1,0.5
4164,2021-10-13,-0.9999999999999999,1,0.0
4165,2021-10-14,-0.9999999999999999,1,0.0
4166,2021-10-15,1.0,1,1.0
4167,2021-10-18,1.0,1,1.0
4168,2021-10-19,0.0,1,0.5
4169,2021-10-20,-0.9999999999999999,1,0.0
4170,2021-10-21,1.0,1,1.0
4171,2021-10-22,1.0,1,1.0
4172,2021-10-25,-0.9999999999999999,1,0.0
4173,2021-10-26,0.0,1,0.5
4174,2021-10-27,1.0,1,1.0
4175,2021-10-28,1.0,1,1.0
4176,2021-10-29,1.0,1,1.0
4177,2021-11-01,1.0,1,1.0
4178,2021-11-02,-0.9999999999999999,1,0.0
4179,2021-11-03,-0.9999999999999999,1,0.0
4180,2021-11-04,-0.9999999999999999,1,0.0
4181,2021-11-05,1.0,1,1.0
4182,2021-11-08,1.0,1,1.0
4183,2021-11-09,1.0,1,1.0
4184,2021-11-10,1.0,1,1.0
4185,2021-11-11,-0.9999999999999999,1,0.0
4186,2021-11-12,0.0,1,0.5
4187,2021-11-15,0.0,1,0.5
4188,2021-11-16,-0.9999999999999999,1,0.0
4189,2021-11-17,1.0,1,1.0
4190,2021-11-18,0.0,1,0.5
4191,2021-11-19,-0.9999999999999999,1,0.0
4192,2021-11-22,1.0,1,1.0
4193,2021-11-23,-0.9999999999999999,1,0.0
4194,2021-11-24,-0.9999999999999999,1,0.0
4195,2021-11-25,-0.9999999999999999,1,0.0
4196,2021-11-26,-0.9999999999999999,1,0.0
4197,2021-11-29,1.0,1,1.0
4198,2021-11-30,1.0,1,1.0
4199,2021-12-01,1.0,1,1.0
4200,2021-12-02,1.0,1,1.0
4201,2021-12-03,-0.9999999999999999,1,0.0
4202,2021-12-06,1.0,1,1.0
4203,2021-12-07,0.0,1,0.5
4204,2021-12-08,-0.9999999999999999,1,0.0
4205,2021-12-09,-0.9999999999999999,1,0.0
4206,2021-12-10,-0.9999999999999999,1,0.0
4207,2021-12-13,0.0,1,0.5
4208,2021-12-14,0.0,1,0.5
4209,2021-12-15,-0.9999999999999999,1,0.0
4210,2021-12-16,0.0,1,0.5
4211,2021-12-17,1.0,1,1.0
4212,2021-12-20,-0.9999999999999999,1,0.0
4213,2021-12-21,-0.9999999999999999,1,0.0
4214,2021-12-22,-0.9999999999999999,1,0.0
4215,2021-12-23,1.0,1,1.0
4216,2021-12-24,0.0,1,0.5
4217,2021-12-27,-0.9999999999999999,1,0.0
4218,2021-12-28,0.0,1,0.5
4219,2021-12-29,1.0,1,1.0
4220,2021-12-30,1.0,1,1.0
4221,2021-12-31,0.0,1,0.5
4222,2022-01-03,-0.9999999999999999,1,0.0
4223,2022-01-04,0.0,1,0.5
4224,2022-01-05,0.0,1,0.5
4225,2022-01-06,-0.9999999999999999,1,-0.0
4226,2022-01-07,0.0,1,0.5
4227,2022-01-10,1.0,1,1.0
4228,2022-01-11,-0.9999999999999999,1,-0.0
4229,2022-01-12,1.0,1,1.0
4230,2022-01-13,-0.9999999999999999,1,-0.0
4231,2022-01-14,-0.9999999999999999,1,-0.0
4232,2022-01-17,0.0,1,0.5
4233,2022-01-18,1.0,1,1.0
4234,2022-01-19,1.0,1,1.0
4235,2022-01-20,1.0,1,1.0
4236,2022-01-21,1.0,1,1.0
4237,2022-01-24,-0.9999999999999999,1,-0.0
4238,2022-01-25,0.0,1,0.5
4239,2022-01-26,1.0,1,1.0
4240,2022-01-27,1.0,1,1.0
4241,2022-01-28,1.0,1,1.0
4242,2022-01-31,0.0,1,0.5
4243,2022-02-01,-0.9999999999999999,1,-0.0
4244,2022-02-02,1.0,1,1.0
4245,2022-02-03,-0.9999999999999999,1,-0.0
4246,2022-02-04,-0.9999999999999999,1,0.0
4247,2022-02-07,-0.9999999999999999,1,0.0
4248,2022-02-08,-0.9999999999999999,1,0.0
4249,2022-02-09,-0.9999999999999999,1,0.0
4250,2022-02-10,-0.9999999999999999,1,0.0
4251,2022-02-11,-0.9999999999999999,1,0.0
4252,2022-02-14,-0.9999999999999999,1,0.0
4253,2022-02-15,-0.9999999999999999,1,0.0
4254,2022-02-16,1.0,1,1.0
4255,2022-02-17,-0.9999999999999999,1,0.0
4256,2022-02-18,-0.9999999999999999,1,0.0
4257,2022-02-21,-0.9999999999999999,1,0.0
4258,2022-02-22,-0.9999999999999999,1,0.0
4259,2022-02-23,-0.9999999999999999,1,0.0
4260,2022-02-24,-0.9999999999999999,1,0.0
4261,2022-02-25,0.0,1,0.5
4262,2022-02-28,1.0,1,1.0
4263,2022-03-01,1.0,1,1.0
4264,2022-03-02,1.0,1,1.0
4265,2022-03-03,1.0,1,1.0
4266,2022-03-04,1.0,1,1.0
4267,2022-03-07,0.0,1,0.5
4268,2022-03-08,-0.9999999999999999,1,0.0
4269,2022-03-09,0.0,1,0.5
4270,2022-03-10,1.0,1,1.0
4271,2022-03-11,1.0,1,1.0
4272,2022-03-14,1.0,1,1.0
4273,2022-03-15,1.0,1,1.0
4274,2022-03-16,1.0,1,1.0
4275,2022-03-17,1.0,1,1.0
4276,2022-03-18,0.0,1,0.5
